x y z yaw
-13.9576 7.60745 0.0143883 -1.54617
-13.9565 7.59739 0.0146314 -1.54618
-13.9556 7.58928 0.0147767 -1.54626
-13.9546 7.5807 0.0149144 -1.54641
-13.9535 7.57084 0.0151069 -1.54644
-13.9525 7.56272 0.0152858 -1.54642
-13.9628 7.53906 0.0113298 -1.5465
-13.9632 7.52791 0.0110351 -1.5466
-13.9634 7.51886 0.0107907 -1.54668
-13.9637 7.50949 0.010571 -1.54671
-13.9641 7.49829 0.0103202 -1.54675
-13.9644 7.48926 0.010096 -1.54662
-13.9648 7.47992 0.00982327 -1.54672
-13.9653 7.46869 0.00946472 -1.54679
-13.9657 7.45964 0.0092028 -1.54685
-13.9756 7.54469 0.0114289 -1.54402
-13.9771 7.54424 0.0113689 -1.54413
-13.9784 7.54387 0.0112701 -1.54426
-13.9796 7.54349 0.011138 -1.54429
-13.9811 7.54304 0.0110201 -1.54438
-13.9823 7.54268 0.0109532 -1.54443
-13.9835 7.54231 0.0108752 -1.54438
-13.9849 7.54184 0.0107587 -1.54439
-13.9861 7.54145 0.0106647 -1.54449
-13.9873 7.54105 0.010618 -1.54452
-13.9729 7.37265 0.00864319 -1.54453
-13.9728 7.35654 0.00835029 -1.54448
-13.9728 7.33977 0.00801764 -1.5446
-13.9727 7.3199 0.00762206 -1.54457
-13.9727 7.30372 0.00734885 -1.54462
-13.9726 7.28693 0.00707466 -1.54459
-13.9726 7.26686 0.00670857 -1.54446
-13.968 7.22138 0.00610492 -1.54888
-13.9675 7.20447 0.00582101 -1.54893
-13.9668 7.18409 0.00551056 -1.54899
-13.9662 7.16766 0.00527684 -1.54903
-13.9656 7.15071 0.00503293 -1.54916
-13.9647 7.12733 0.00468842 -1.54937
-13.9641 7.11209 0.00448045 -1.54948
-13.9633 7.09187 0.00426399 -1.54957
-13.9626 7.07554 0.00407906 -1.54959
-13.9602 7.22244 0.00548657 -1.5481
-13.9592 7.22071 0.00521115 -1.54826
-13.9585 7.21936 0.00494079 -1.54834
-13.9577 7.21798 0.0046706 -1.54836
-13.9569 7.21637 0.00437482 -1.54826
-13.9562 7.21482 0.00412247 -1.54826
-13.9555 7.21326 0.00391955 -1.54822
-13.955 7.21188 0.00380433 -1.54826
-13.9491 7.04154 0.0020983 -1.5494
-13.9477 7.0198 0.00169558 -1.54937
-13.9465 7.00232 0.00133941 -1.54939
-13.9453 6.98418 0.000938597 -1.54944
-13.9437 6.96229 0.000464133 -1.54947
-13.9424 6.94457 0.000105286 -1.54948
-13.9411 6.92607 -0.000259775 -1.54953
-13.9393 6.9043 -0.000714883 -1.54964
-13.9379 6.88602 -0.00112753 -1.5497
-13.9364 6.86817 -0.00153819 -1.54983
-13.9551 6.95354 0.00828139 -1.55067
-13.9555 6.94366 0.00879891 -1.55064
-13.9559 6.93351 0.00926694 -1.55063
-13.9565 6.92144 0.00979078 -1.55075
-13.957 6.91165 0.0102602 -1.5508
-13.9575 6.9017 0.0107664 -1.55073
-13.9582 6.88974 0.011354 -1.55068
-13.9588 6.88013 0.0117783 -1.55072
-13.9522 6.9317 0.00636099 -1.55234
-13.9519 6.9277 0.00626746 -1.55243
-13.9517 6.92444 0.00621573 -1.55248
-13.9514 6.92102 0.00614744 -1.55247
-13.9511 6.91691 0.00603371 -1.55251
-13.9507 6.91321 0.00593361 -1.55264
-13.9503 6.90894 0.00588793 -1.5527
-13.9499 6.90542 0.00587263 -1.55266
-13.9496 6.90171 0.00580347 -1.55268
-13.9455 6.83413 0.00366358 -1.55216
-13.9449 6.82466 0.00329802 -1.55221
-13.9444 6.81474 0.00294795 -1.55239
-13.9438 6.80301 0.00259521 -1.5525
-13.9433 6.79345 0.00232008 -1.55245
-13.9429 6.78346 0.00200993 -1.55255
-13.9423 6.7717 0.00161464 -1.55269
-13.9302 6.66441 0.00039098 -1.55162
-13.9286 6.64659 8.14566E-05 -1.55162
-13.9266 6.6252 -0.000269151 -1.55165
-13.925 6.60805 -0.000546315 -1.55168
-13.9233 6.59039 -0.000817177 -1.55169
-13.9212 6.56919 -0.00105394 -1.5518
-13.919 6.54753 -0.00124323 -1.55192
-13.9171 6.5295 -0.00144229 -1.55189
-13.9153 6.51269 -0.00169244 -1.55199
-13.935 6.67488 0.000538733 -1.55212
-13.9354 6.67413 0.000560932 -1.55217
-13.9357 6.67355 0.000603891 -1.5522
-13.9361 6.67295 0.000669131 -1.55232
-13.9365 6.67221 0.000763217 -1.55238
-13.9369 6.67157 0.000868561 -1.5524
-13.9373 6.67084 0.00102414 -1.55249
-13.9378 6.66992 0.00122662 -1.55246
-13.9383 6.66912 0.00137381 -1.55244
-13.927 6.49923 0.00018013 -1.55302
-13.9262 6.47848 7.46661E-05 -1.55316
-13.9255 6.46162 -1.20354E-05 -1.55325
-13.9248 6.44411 -0.000109623 -1.55328
-13.9239 6.42321 -0.000260078 -1.55338
-13.9232 6.4063 -0.000404941 -1.55345
-13.9225 6.38887 -0.000578432 -1.55344
-13.9215 6.36791 -0.000749638 -1.55353
-13.9407 6.52804 0.000873441 -1.55307
-13.9419 6.52919 0.000852531 -1.55309
-13.9433 6.53063 0.000807565 -1.55331
-13.9445 6.53177 0.000809041 -1.55349
-13.9457 6.53296 0.00087191 -1.55352
-13.9471 6.53437 0.000955369 -1.55349
-13.9483 6.5355 0.0010119 -1.55361
-13.9496 6.53665 0.0010448 -1.55375
-13.9512 6.53798 0.00105918 -1.55387
-13.9389 6.32538 -0.00691563 -1.55478
-13.9388 6.30535 -0.0077839 -1.55474
-13.9388 6.28147 -0.00885892 -1.55472
-13.9387 6.26207 -0.00973403 -1.55479
-13.9386 6.24205 -0.0105979 -1.55486
-13.9384 6.21784 -0.0115747 -1.55486
-13.9383 6.19853 -0.0123515 -1.55488
-13.9382 6.17824 -0.0131801 -1.5551
-13.938 6.1545 -0.0141842 -1.55511
-13.9355 6.33069 -0.00680501 -1.55657
-13.9352 6.32932 -0.00686075 -1.5566
-13.9348 6.32775 -0.00697429 -1.55657
-13.9346 6.32647 -0.00710476 -1.55663
-13.9344 6.32517 -0.0072628 -1.55673
-13.9342 6.32362 -0.00747631 -1.55682
-13.934 6.3224 -0.00765712 -1.55687
-13.9338 6.32116 -0.00786202 -1.55685
-13.9217 6.13234 -0.0103861 -1.55735
-13.9203 6.1137 -0.0106758 -1.55742
-13.9188 6.09447 -0.0109274 -1.55748
-13.9169 6.07121 -0.0111529 -1.55754
-13.9154 6.05237 -0.0113584 -1.55751
-13.9137 6.03297 -0.011631 -1.55753
-13.9118 6.01008 -0.0120306 -1.55771
-13.9102 5.99153 -0.0123872 -1.55781
-13.9131 6.2694 -0.00624508 -1.55344
-13.912 6.2828 -0.00576188 -1.55346
-13.9112 6.29365 -0.00533943 -1.55355
-13.9104 6.30486 -0.00485832 -1.55359
-13.9095 6.3182 -0.00421946 -1.55363
-13.9089 6.32893 -0.00365355 -1.55372
-13.9082 6.34001 -0.00306732 -1.55366
-13.9075 6.35327 -0.00241586 -1.55363
-13.9069 6.36392 -0.00192935 -1.55377
-13.9063 6.37483 -0.00144478 -1.5539
-13.9072 6.05973 -0.00791376 -1.55663
-13.9065 6.04103 -0.008016 -1.55666
-13.9057 6.02156 -0.00815026 -1.55679
-13.9047 5.99851 -0.00832508 -1.55692
-13.9038 5.97977 -0.00844474 -1.55705
-13.9029 5.96023 -0.00851972 -1.55725
-13.9018 5.93708 -0.00860603 -1.55734
-13.9008 5.91829 -0.0087066 -1.55737
-13.8911 5.96668 -0.0111212 -1.55657
-13.8891 5.95301 -0.011563 -1.55667
-13.8875 5.94195 -0.0119471 -1.55671
-13.8859 5.93058 -0.0123989 -1.55679
-13.884 5.91691 -0.013023 -1.55695
-13.8825 5.90597 -0.0135546 -1.55708
-13.881 5.89459 -0.0140677 -1.55716
-13.8791 5.88113 -0.014575 -1.55735
-13.8878 5.80124 -0.0103121 -1.55729
-13.8873 5.78358 -0.0102658 -1.55722
-13.8866 5.76262 -0.010221 -1.55726
-13.8861 5.74562 -0.0101636 -1.55736
-13.8855 5.72805 -0.010105 -1.55736
-13.8849 5.70698 -0.0100897 -1.55738
-13.8844 5.68996 -0.0101484 -1.55746
-13.8839 5.67245 -0.010257 -1.55755
-13.8834 5.65128 -0.0103636 -1.55772
-13.9029 5.83626 -0.00984888 -1.55782
-13.9044 5.83807 -0.0097779 -1.5578
-13.9063 5.84019 -0.00974066 -1.55777
-13.9078 5.84191 -0.00975613 -1.55789
-13.9093 5.8437 -0.00979799 -1.55793
-13.9111 5.84585 -0.00984717 -1.55793
-13.9126 5.84762 -0.00989275 -1.55789
-13.914 5.84946 -0.00996504 -1.55797
-13.9157 5.85172 -0.0100403 -1.55808
-13.905 5.63777 -0.0152573 -1.55911
-13.9053 5.61805 -0.0156662 -1.55918
-13.9057 5.5949 -0.016131 -1.55898
-13.906 5.57611 -0.0165461 -1.55896
-13.9064 5.55649 -0.0170217 -1.55916
-13.9068 5.53331 -0.0175967 -1.55927
-13.9072 5.51448 -0.0180641 -1.55931
-13.9076 5.49489 -0.0185663 -1.55936
-13.9081 5.47163 -0.019187 -1.55951
-13.9072 5.65998 -0.0144162 -1.55947
-13.9075 5.66028 -0.0143163 -1.55954
-13.9077 5.66062 -0.0141025 -1.55966
-13.9079 5.6609 -0.0139193 -1.55964
-13.908 5.66122 -0.0138047 -1.55966
-13.9082 5.66163 -0.0137434 -1.55982
-13.9083 5.66197 -0.013687 -1.55992
-13.9084 5.66233 -0.013618 -1.55991
-13.9085 5.66279 -0.0135676 -1.55992
-13.8956 5.46648 -0.0206183 -1.56097
-13.8945 5.44725 -0.0212709 -1.56109
-13.8933 5.42428 -0.0219879 -1.56117
-13.8924 5.40567 -0.0225352 -1.56119
-13.8915 5.38661 -0.02311 -1.5611
-13.8904 5.36349 -0.0238474 -1.56105
-13.8896 5.34496 -0.0244529 -1.56112
-13.8887 5.32571 -0.0250259 -1.56125
-13.8928 5.48608 -0.0198971 -1.56035
-13.8925 5.48616 -0.0198692 -1.56043
-13.8921 5.48623 -0.0198772 -1.56057
-13.8917 5.48632 -0.0199453 -1.5606
-13.8913 5.48642 -0.0199986 -1.56061
-13.8909 5.48652 -0.0200292 -1.56061
-13.8904 5.48666 -0.0200514 -1.56056
-13.8899 5.4868 -0.020075 -1.56053
-13.8893 5.48696 -0.0200923 -1.56062
-13.8887 5.48714 -0.020052 -1.56061
-13.8855 5.38486 -0.0162375 -1.56117
-13.8847 5.3748 -0.0158505 -1.56108
-13.8837 5.36293 -0.0154342 -1.56093
-13.8829 5.35331 -0.0151522 -1.5607
-13.8821 5.34327 -0.0149082 -1.56035
-13.8812 5.33136 -0.014643 -1.55981
-13.8805 5.32172 -0.0144614 -1.55925
-13.8797 5.31163 -0.0143279 -1.5586
-13.8728 5.30877 -0.0190211 -1.55781
-13.8715 5.3007 -0.0192014 -1.55721
-13.8703 5.29237 -0.0193348 -1.55661
-13.8688 5.28242 -0.0194841 -1.5559
-13.8676 5.27401 -0.0196109 -1.55534
-13.8663 5.266 -0.0197274 -1.55484
-13.8647 5.25614 -0.0198479 -1.55417
-13.8634 5.24813 -0.0199494 -1.55355
-13.8815 5.32695 -0.0176558 -1.55153
-13.8823 5.32799 -0.0176883 -1.5504
-13.8829 5.32886 -0.0177726 -1.54948
-13.8836 5.32981 -0.0178647 -1.54831
-13.8844 5.33102 -0.0179117 -1.54679
-13.885 5.33205 -0.0178965 -1.54552
-13.8857 5.33318 -0.0178527 -1.54412
-13.8866 5.33459 -0.017763 -1.5425
-13.867 5.13225 -0.0224734 -1.54668
-13.8656 5.11317 -0.0228721 -1.54507
-13.8639 5.09006 -0.0233486 -1.54318
-13.8626 5.07149 -0.023777 -1.54162
-13.8611 5.05217 -0.0243124 -1.53985
-13.8593 5.02923 -0.0250475 -1.53774
-13.8578 5.01048 -0.0256715 -1.53613
-13.8562 4.99112 -0.0262919 -1.53443
-13.8542 4.96771 -0.027038 -1.53235
-13.8431 4.98181 -0.0253715 -1.52993
-13.8405 4.96495 -0.0256708 -1.52831
-13.8374 4.94467 -0.0259447 -1.52643
-13.8347 4.9278 -0.0261323 -1.52482
-13.8321 4.91127 -0.0263143 -1.52306
-13.8288 4.89073 -0.0265593 -1.52082
-13.8262 4.87419 -0.026769 -1.51922
-13.8235 4.85704 -0.027003 -1.51735
-13.865 4.98767 -0.02595 -1.52116
-13.8669 4.98676 -0.0260254 -1.51941
-13.8689 4.98585 -0.0261079 -1.51742
-13.8713 4.98483 -0.0262461 -1.51515
-13.8732 4.98404 -0.0263832 -1.51336
-13.8752 4.98325 -0.0265423 -1.51146
-13.8776 4.98234 -0.0267334 -1.50913
-13.8796 4.98165 -0.0268869 -1.50721
-13.8816 4.98093 -0.0270622 -1.5052
-13.8839 4.98009 -0.0272625 -1.50297
-13.846 4.80229 -0.0325712 -1.50078
-13.8443 4.78368 -0.0332353 -1.49874
-13.8421 4.76168 -0.0340256 -1.49658
-13.8404 4.74377 -0.0346659 -1.49485
-13.8384 4.72508 -0.0352951 -1.49285
-13.8357 4.70006 -0.0360873 -1.49018
-13.8339 4.68314 -0.0365921 -1.48853
-13.8312 4.65964 -0.0372381 -1.48613
-13.8479 4.81338 -0.0316943 -1.49868
-13.8479 4.81261 -0.0316181 -1.49641
-13.8479 4.812 -0.0315768 -1.49455
-13.848 4.8114 -0.0315993 -1.49261
-13.8481 4.81071 -0.0317476 -1.49005
-13.8483 4.81018 -0.0319381 -1.48795
-13.8485 4.80965 -0.0321526 -1.48588
-13.8488 4.80904 -0.0323917 -1.48343
-13.849 4.80857 -0.0325585 -1.48121
-13.8362 4.63065 -0.0378175 -1.46161
-13.8348 4.60913 -0.0385569 -1.45916
-13.8336 4.59166 -0.0391184 -1.45699
-13.8324 4.57354 -0.0396654 -1.45475
-13.8309 4.552 -0.0403424 -1.45221
-13.8297 4.53451 -0.0409285 -1.45002
-13.8285 4.51651 -0.041551 -1.44767
-13.827 4.49504 -0.0423141 -1.44512
-13.8416 4.65524 -0.0369411 -1.45941
-13.842 4.65583 -0.0369025 -1.45721
-13.8425 4.65652 -0.0368169 -1.45454
-13.8429 4.65704 -0.0367146 -1.45235
-13.8432 4.65756 -0.0365758 -1.45014
-13.8435 4.6581 -0.0363964 -1.44758
-13.8437 4.65852 -0.0362452 -1.44546
-13.8438 4.65894 -0.0361042 -1.4432
-13.8439 4.65945 -0.0359424 -1.44056
-13.8046 4.48961 -0.0458656 -1.42272
-13.801 4.47337 -0.0467478 -1.42049
-13.7966 4.4539 -0.0478275 -1.41779
-13.7931 4.43816 -0.0487182 -1.4155
-13.7895 4.42183 -0.0496393 -1.41318
-13.7852 4.40231 -0.0507112 -1.4106
-13.7817 4.38658 -0.0515683 -1.40834
-13.7782 4.37032 -0.0524958 -1.40597
-13.8059 4.51698 -0.0448975 -1.42292
-13.8057 4.51806 -0.0449441 -1.42073
-13.8054 4.51917 -0.0449788 -1.41841
-13.8051 4.52048 -0.0449777 -1.41557
-13.8048 4.52155 -0.0449608 -1.41322
-13.8044 4.52263 -0.0449453 -1.41094
-13.8039 4.52386 -0.0449094 -1.40833
-13.8034 4.52481 -0.0448841 -1.40613
-13.8029 4.52578 -0.0448831 -1.40373
-13.7832 4.32875 -0.0369173 -1.37714
-13.7809 4.31123 -0.0361066 -1.37501
-13.7785 4.29304 -0.0352399 -1.37279
-13.7756 4.27116 -0.0342009 -1.36999
-13.7733 4.25353 -0.0333989 -1.36776
-13.7708 4.23508 -0.0326263 -1.36562
-13.7675 4.21016 -0.0316436 -1.36265
-13.7654 4.19381 -0.031011 -1.36062
-13.7626 4.172 -0.0301649 -1.35786
-13.778 4.34339 -0.0379636 -1.37687
-13.7773 4.34268 -0.0379571 -1.37449
-13.7764 4.34184 -0.0379163 -1.37163
-13.7757 4.34117 -0.0378417 -1.36931
-13.7749 4.34047 -0.0377254 -1.36699
-13.774 4.33964 -0.0375452 -1.36438
-13.7732 4.33898 -0.0374039 -1.36198
-13.7723 4.33828 -0.0372818 -1.35966
-13.7516 4.16823 -0.0401537 -1.33502
-13.7489 4.15161 -0.0403768 -1.3328
-13.7461 4.13431 -0.0405775 -1.33041
-13.7428 4.1138 -0.0408252 -1.32778
-13.7401 4.09699 -0.0410394 -1.32555
-13.7373 4.07994 -0.0412839 -1.32328
-13.734 4.05927 -0.041633 -1.32059
-13.7313 4.04274 -0.0419254 -1.31843
-13.7285 4.02527 -0.0422234 -1.31606
-13.7741 4.18926 -0.039835 -1.33246
-13.776 4.18933 -0.0398484 -1.33032
-13.7779 4.18941 -0.0398387 -1.32796
-13.7802 4.18949 -0.0397953 -1.32525
-13.782 4.18952 -0.0397486 -1.32305
-13.7838 4.18956 -0.0397049 -1.32071
-13.7859 4.18961 -0.0396651 -1.31786
-13.7875 4.18961 -0.039633 -1.31567
-13.7892 4.18958 -0.0396247 -1.31332
-13.7159 4.00485 -0.0507184 -1.2921
-13.7107 3.98768 -0.0518053 -1.28987
-13.7052 3.96986 -0.0529239 -1.28764
-13.6986 3.94835 -0.0542245 -1.28496
-13.6933 3.93107 -0.055225 -1.28278
-13.6878 3.91315 -0.0562495 -1.28043
-13.6813 3.89164 -0.0575071 -1.27771
-13.676 3.87441 -0.0585368 -1.27566
-13.7122 4.02268 -0.0499661 -1.29361
-13.711 4.02232 -0.0499991 -1.29073
-13.7101 4.02204 -0.0500276 -1.28864
-13.709 4.02175 -0.0500503 -1.28633
-13.7078 4.0214 -0.0500816 -1.28354
-13.7067 4.02112 -0.0501171 -1.28138
-13.7056 4.02081 -0.0501455 -1.27914
-13.7042 4.02043 -0.0501841 -1.2766
-13.7031 4.0201 -0.0502332 -1.27447
-13.6554 3.83957 -0.0495012 -1.25303
-13.6485 3.81778 -0.0494793 -1.25031
-13.6429 3.80022 -0.0494568 -1.24823
-13.6371 3.78189 -0.0494205 -1.24593
-13.6302 3.76033 -0.0493784 -1.24316
-13.6246 3.74272 -0.049338 -1.24094
-13.6187 3.72427 -0.049297 -1.23872
-13.6118 3.70275 -0.0492818 -1.23612
-13.6062 3.68524 -0.04929 -1.23397
-13.6624 3.852 -0.0495918 -1.25387
-13.6626 3.85135 -0.0496239 -1.25131
-13.6628 3.85083 -0.0496453 -1.24928
-13.6629 3.8503 -0.0496476 -1.24707
-13.6631 3.84967 -0.0496622 -1.24447
-13.6633 3.84916 -0.0496962 -1.24241
-13.6634 3.84863 -0.0497519 -1.24034
-13.6636 3.84798 -0.0498379 -1.23776
-13.5984 3.6614 -0.0524356 -1.2148
-13.5921 3.6424 -0.052721 -1.21261
-13.5846 3.61978 -0.053076 -1.21002
-13.5784 3.60136 -0.0533755 -1.20792
-13.572 3.58219 -0.05368 -1.20577
-13.5643 3.55933 -0.0539995 -1.2032
-13.5581 3.54081 -0.0541994 -1.20108
-13.5516 3.52169 -0.0543655 -1.19885
-13.5439 3.49884 -0.0546158 -1.19626
-13.5925 3.69287 -0.0511174 -1.21392
-13.5913 3.69423 -0.0509856 -1.21176
-13.5899 3.69591 -0.0508469 -1.20919
-13.5889 3.69728 -0.0507571 -1.20712
-13.5878 3.69871 -0.0506727 -1.2049
-13.5864 3.70042 -0.050555 -1.20234
-13.5853 3.7018 -0.0504615 -1.20025
-13.5842 3.70325 -0.050382 -1.19803
-13.5139 3.53008 -0.0583813 -1.16874
-13.5063 3.51491 -0.0590316 -1.16667
-13.4983 3.4991 -0.0596966 -1.16455
-13.4889 3.48035 -0.0605079 -1.16198
-13.4811 3.46515 -0.0611698 -1.15998
-13.473 3.44934 -0.0618442 -1.15794
-13.4632 3.43033 -0.0626439 -1.15566
-13.4555 3.41516 -0.0632502 -1.15371
-13.4474 3.39938 -0.0638776 -1.15168
-13.5168 3.52499 -0.0584076 -1.17292
-13.5163 3.5228 -0.0585482 -1.17104
-13.5158 3.52054 -0.0587284 -1.16881
-13.5154 3.51791 -0.0589467 -1.16637
-13.515 3.51578 -0.0591097 -1.16444
-13.5147 3.51354 -0.0592604 -1.16229
-13.5142 3.51088 -0.0593924 -1.15971
-13.5139 3.50875 -0.0594624 -1.15762
-13.5135 3.50653 -0.0595056 -1.15558
-13.4505 3.34457 -0.0625103 -1.13419
-13.4442 3.32746 -0.0628823 -1.13214
-13.4376 3.30966 -0.0632494 -1.13008
-13.4297 3.28842 -0.0637271 -1.12779
-13.4233 3.27139 -0.0641503 -1.12591
-13.4167 3.25375 -0.0646228 -1.12388
-13.4088 3.23249 -0.0652264 -1.12167
-13.4024 3.21544 -0.0657436 -1.11982
-13.469 3.39568 -0.0609611 -1.13298
-13.4703 3.39915 -0.0608813 -1.13066
-13.4714 3.40205 -0.0608169 -1.12873
-13.4725 3.40508 -0.0607303 -1.12672
-13.4739 3.40864 -0.0605928 -1.12438
-13.475 3.41154 -0.0604582 -1.1225
-13.4762 3.41457 -0.0602901 -1.12048
-13.4775 3.41813 -0.0601036 -1.11822
-13.4786 3.42098 -0.0599907 -1.11635
-13.3941 3.23907 -0.0651794 -1.09607
-13.3852 3.22082 -0.0656581 -1.09373
-13.3781 3.20627 -0.0660463 -1.09193
-13.3706 3.19105 -0.0664399 -1.08979
-13.3616 3.17279 -0.0669566 -1.08717
-13.3544 3.1581 -0.0674046 -1.08535
-13.3469 3.1427 -0.0678753 -1.0834
-13.338 3.12459 -0.068415 -1.08099
-13.3308 3.10986 -0.0688607 -1.07892
-13.3935 3.25404 -0.0642148 -1.09763
-13.3928 3.25401 -0.0642248 -1.09541
-13.3922 3.25398 -0.0642951 -1.09344
-13.3916 3.25397 -0.0643718 -1.09133
-13.391 3.25397 -0.0644297 -1.08889
-13.3906 3.25395 -0.0644422 -1.08715
-13.3901 3.25395 -0.0643989 -1.08507
-13.3895 3.25398 -0.0643088 -1.0826
-13.3155 3.08947 -0.0581414 -1.06042
-13.3075 3.07303 -0.0574911 -1.05861
-13.2981 3.05365 -0.0567348 -1.05618
-13.2904 3.03791 -0.056139 -1.05425
-13.2824 3.02146 -0.0555555 -1.05232
-13.2728 3.00199 -0.0549275 -1.04996
-13.2651 2.98615 -0.0544375 -1.04809
-13.2571 2.96973 -0.0539044 -1.04609
-13.2476 2.95025 -0.0532302 -1.04378
-13.3218 3.10052 -0.0565725 -1.0584
-13.3217 3.10008 -0.0563304 -1.05639
-13.3217 3.09959 -0.0560526 -1.05401
-13.3216 3.0992 -0.0558404 -1.05223
-13.3216 3.09879 -0.0556271 -1.05032
-13.3217 3.09832 -0.0554142 -1.04787
-13.3218 3.09796 -0.0552783 -1.04599
-13.3219 3.09757 -0.0551319 -1.04399
-13.2224 2.94173 -0.0594679 -1.02198
-13.2131 2.92671 -0.059735 -1.02006
-13.2034 2.91127 -0.0600203 -1.01818
-13.1919 2.89282 -0.0603414 -1.01604
-13.1825 2.87786 -0.0605699 -1.01433
-13.1727 2.86225 -0.0607789 -1.01243
-13.1602 2.84257 -0.0610377 -1.01008
-13.1501 2.82668 -0.0612628 -1.00835
-13.1387 2.80864 -0.0615388 -1.00629
-13.2421 2.966 -0.0588308 -1.02474
-13.2429 2.9666 -0.0587114 -1.02289
-13.2439 2.96731 -0.0585358 -1.02068
-13.2447 2.96788 -0.05844 -1.01892
-13.2456 2.96845 -0.0583858 -1.01703
-13.2467 2.96913 -0.0582973 -1.01482
-13.2476 2.96969 -0.058217 -1.01299
-13.2486 2.97029 -0.0581369 -1.01098
-13.1512 2.81543 -0.0651838 -0.993701
-13.1428 2.80131 -0.0657948 -0.99188
-13.1341 2.78677 -0.0663886 -0.990092
-13.1236 2.7692 -0.0670575 -0.987839
-13.1152 2.75514 -0.0675775 -0.986026
-13.1063 2.74034 -0.0681404 -0.984162
-13.0958 2.72287 -0.0688016 -0.981954
-13.0873 2.70871 -0.0693334 -0.980034
-13.0785 2.69399 -0.0698609 -0.97814
-13.1548 2.83033 -0.0656723 -0.993608
-13.1541 2.8301 -0.0657541 -0.991864
-13.1534 2.82988 -0.0658734 -0.989991
-13.1526 2.82968 -0.0661088 -0.987567
-13.1519 2.82956 -0.0663511 -0.985791
-13.1513 2.82944 -0.0665879 -0.984029
-13.1505 2.82932 -0.0668878 -0.981488
-13.15 2.82925 -0.0671137 -0.97953
-13.1493 2.82919 -0.0673541 -0.977347
-13.1487 2.82913 -0.0675527 -0.97561
-13.0568 2.67171 -0.0716135 -0.962407
-13.045 2.65303 -0.0723019 -0.960225
-13.0355 2.63789 -0.0728378 -0.958493
-13.0255 2.62219 -0.0733781 -0.956741
-13.0134 2.60341 -0.0740432 -0.954583
-13.0037 2.58827 -0.0746048 -0.952765
-12.9936 2.57271 -0.0752098 -0.95097
-12.9815 2.55396 -0.0759588 -0.94882
-13.1001 2.67466 -0.071181 -0.964375
-13.1035 2.67335 -0.0711817 -0.96271
-13.1077 2.67179 -0.0711564 -0.960567
-13.1111 2.67055 -0.0711509 -0.958781
-13.1147 2.66925 -0.0712017 -0.957045
-13.1191 2.66768 -0.0712826 -0.955011
-13.1226 2.66646 -0.0713345 -0.95329
-13.1263 2.66518 -0.0713775 -0.951417
-12.986 2.514 -0.0725716 -0.929998
-12.9755 2.49887 -0.0727 -0.928198
-12.9647 2.48316 -0.0728121 -0.926352
-12.9516 2.46443 -0.0728787 -0.924124
-12.9411 2.44933 -0.0728907 -0.922279
-12.9301 2.43372 -0.072931 -0.920471
-12.914 2.41066 -0.0730735 -0.917703
-12.9052 2.39814 -0.0731903 -0.916103
-12.8921 2.37945 -0.0734259 -0.913865
-12.9432 2.46121 -0.0737324 -0.914163
-12.9376 2.45409 -0.073863 -0.912305
-12.9311 2.44553 -0.0740065 -0.910026
-12.9258 2.43861 -0.0740894 -0.908209
-12.9203 2.43146 -0.0741444 -0.906556
-12.9133 2.4222 -0.0741617 -0.90434
-12.908 2.4152 -0.0741369 -0.902596
-12.9015 2.40661 -0.0740997 -0.900512
-12.9255 2.4757 -0.0721128 -0.913815
-12.9232 2.47647 -0.071957 -0.91208
-12.9205 2.47741 -0.0718521 -0.909864
-12.9183 2.47816 -0.0718031 -0.908153
-12.9161 2.47891 -0.0717378 -0.906434
-12.9134 2.47983 -0.0716548 -0.904396
-12.911 2.48063 -0.0715808 -0.902605
-12.9083 2.4815 -0.0714856 -0.900603
-12.9062 2.48221 -0.0714129 -0.898898
-12.9039 2.48295 -0.0713477 -0.897278
-12.8727 2.3951 -0.0693046 -0.897812
-12.8675 2.38764 -0.0689739 -0.896146
-12.8621 2.37984 -0.0686305 -0.894497
-12.8558 2.37068 -0.0682773 -0.892421
-12.8507 2.36327 -0.0680408 -0.890813
-12.8453 2.3555 -0.0677599 -0.889328
-12.8389 2.34632 -0.0673494 -0.887378
-12.8338 2.33906 -0.0670216 -0.885789
-12.8695 2.41361 -0.0690857 -0.899619
-12.8684 2.41472 -0.0690541 -0.897781
-12.8674 2.41561 -0.0690176 -0.896251
-12.8664 2.41654 -0.0689372 -0.894669
-12.8651 2.41761 -0.0688262 -0.892786
-12.8641 2.41844 -0.0687758 -0.891215
-12.8629 2.41932 -0.0687774 -0.889547
-12.8616 2.42037 -0.068771 -0.887594
-12.8604 2.42122 -0.068698 -0.886036
-12.7651 2.29202 -0.0713176 -0.865874
-12.7528 2.27789 -0.0715964 -0.863851
-12.7429 2.26647 -0.0718458 -0.862278
-12.7326 2.25457 -0.072085 -0.860804
-12.7201 2.24009 -0.0723333 -0.858764
-12.7093 2.22745 -0.0725563 -0.856999
-12.6976 2.21371 -0.0728311 -0.855177
-12.6879 2.20232 -0.0730996 -0.853529
-12.6619 2.16904 -0.0717126 -0.835832
-12.6486 2.15315 -0.0718316 -0.833977
-12.6378 2.14027 -0.0719271 -0.832473
-12.6265 2.12686 -0.0720144 -0.830778
-12.613 2.11093 -0.0721012 -0.828729
-12.602 2.09799 -0.072154 -0.827051
-12.5907 2.08474 -0.0721963 -0.825616
